"TIME","K.kg/m^3"
2021-06-23 16:03:00,0.144716
2021-06-23 16:18:00,0.144745
2021-06-23 16:33:00,0.144949
2021-06-23 16:48:00,0.144946
2021-06-23 17:03:00,0.145257
2021-06-23 17:18:00,0.145599
2021-06-23 17:33:00,0.14573
2021-06-23 17:48:00,0.145762
2021-06-23 18:03:00,0.14586
2021-06-23 18:18:00,0.146123
2021-06-23 18:33:00,0.146239
2021-06-23 18:48:00,0.146425
2021-06-23 19:03:00,0.146566
2021-06-23 19:18:00,0.146699
2021-06-23 19:33:00,0.146822
2021-06-23 19:48:00,0.147044
2021-06-23 20:03:00,0.147037
2021-06-23 20:18:00,0.147062
2021-06-23 20:33:00,0.147188
2021-06-23 20:48:00,0.147344
2021-06-23 21:03:00,0.147326
2021-06-23 21:18:00,0.147491
2021-06-23 21:33:00,0.147577
2021-06-23 21:48:00,0.14763
2021-06-23 22:03:00,0.147713
2021-06-23 22:18:00,0.147801
2021-06-23 22:33:00,0.147777
2021-06-23 22:48:00,0.147853
2021-06-23 23:03:00,0.147835
2021-06-23 23:18:00,0.147878
2021-06-23 23:33:00,0.148048
2021-06-23 23:48:00,0.148031
2021-06-24 00:03:00,0.148183
2021-06-24 00:18:00,0.148242
2021-06-24 00:33:00,0.148438
2021-06-24 00:48:00,0.148256
2021-06-24 01:03:00,0.148359
2021-06-24 01:18:00,0.148358
2021-06-24 01:33:00,0.148362
2021-06-24 01:48:00,0.148373
2021-06-24 02:03:00,0.148415
2021-06-24 02:18:00,0.148769
2021-06-24 02:33:00,0.149489
2021-06-24 02:48:00,0.149394
2021-06-24 03:03:00,0.149544
2021-06-24 03:18:00,0.149518
2021-06-24 03:33:00,0.149535
2021-06-24 03:48:00,0.149539
2021-06-24 04:03:00,0.149577
2021-06-24 04:18:00,0.149517
2021-06-24 04:33:00,0.149602
2021-06-24 04:48:00,0.149515
2021-06-24 05:03:00,0.149869
2021-06-24 05:18:00,0.149812
2021-06-24 05:33:00,0.149792
2021-06-24 05:48:00,0.149443
2021-06-24 06:03:00,0.149334
2021-06-24 06:18:00,0.149235
2021-06-24 06:33:00,0.149078
2021-06-24 06:48:00,0.14884
2021-06-24 07:03:00,0.148857
2021-06-24 07:18:00,0.14858
2021-06-24 07:33:00,0.148372
2021-06-24 07:48:00,0.148081
2021-06-24 08:03:00,0.143515
2021-06-24 08:18:00,0.147393
2021-06-24 08:33:00,0.147334
2021-06-24 08:48:00,0.147172
2021-06-24 09:03:00,0.146791
2021-06-24 09:18:00,0.146663
2021-06-24 09:33:00,0.146245
2021-06-24 09:48:00,0.146111
2021-06-24 10:03:00,0.146416
2021-06-24 10:18:00,0.146595
2021-06-24 10:33:00,0.146155
2021-06-24 10:48:00,0.146766
2021-06-24 11:03:00,0.146524
2021-06-24 11:18:00,0.146036
2021-06-24 11:33:00,0.145815
2021-06-24 11:48:00,0.145447
2021-06-24 12:03:00,0.145342
2021-06-24 12:18:00,0.145212
2021-06-24 12:33:00,0.144931
2021-06-24 12:48:00,0.14482
2021-06-24 13:03:00,0.144817
2021-06-24 13:18:00,0.144655
2021-06-24 13:33:00,0.144528
2021-06-24 13:48:00,0.144515
2021-06-24 14:03:00,0.144409
2021-06-24 14:18:00,0.14441
2021-06-24 14:33:00,0.144345
2021-06-24 14:48:00,0.144207
2021-06-24 15:03:00,0.144319
2021-06-24 15:18:00,0.144449
2021-06-24 15:33:00,0.144497
2021-06-24 15:48:00,0.144874
2021-06-24 16:03:00,0.144926
2021-06-24 16:18:00,0.145342
2021-06-24 16:33:00,0.145432
2021-06-24 16:48:00,0.145617
2021-06-24 17:03:00,0.145929
2021-06-24 17:18:00,0.145869
2021-06-24 17:33:00,0.146289
2021-06-24 17:48:00,0.14648
2021-06-24 18:03:00,0.146447
2021-06-24 18:18:00,0.146704
2021-06-24 18:33:00,0.146894
2021-06-24 18:48:00,0.147057
2021-06-24 19:03:00,0.147015
2021-06-24 19:18:00,0.147124
2021-06-24 19:33:00,0.147365
2021-06-24 19:48:00,0.147058
2021-06-24 20:03:00,0.14747
2021-06-24 20:18:00,0.147847
2021-06-24 20:33:00,0.147976
2021-06-24 20:48:00,0.148045
2021-06-24 21:03:00,0.148171
2021-06-24 21:18:00,0.148214
2021-06-24 21:33:00,0.148168
2021-06-24 21:48:00,0.148315
2021-06-24 22:03:00,0.148432
2021-06-24 22:18:00,0.148554
2021-06-24 22:33:00,0.14863
2021-06-24 22:48:00,0.14892
2021-06-24 23:03:00,0.149028
2021-06-24 23:18:00,0.148996
2021-06-24 23:33:00,0.149154
2021-06-24 23:48:00,0.149314
2021-06-25 00:03:00,0.149456
2021-06-25 00:18:00,0.149448
2021-06-25 00:33:00,0.149555
2021-06-25 00:48:00,0.149527
2021-06-25 01:03:00,0.14924
2021-06-25 01:18:00,0.149362
2021-06-25 01:33:00,0.149279
2021-06-25 01:48:00,0.149424
2021-06-25 02:03:00,0.149413
2021-06-25 02:18:00,0.149572
2021-06-25 02:33:00,0.150248
2021-06-25 02:48:00,0.150011
2021-06-25 03:03:00,0.150045
2021-06-25 03:18:00,0.149702
2021-06-25 03:33:00,0.149804
2021-06-25 03:48:00,0.149743
2021-06-25 04:03:00,0.149794
2021-06-25 04:18:00,0.149809
2021-06-25 04:33:00,0.15001
2021-06-25 04:48:00,0.150123
2021-06-25 05:03:00,0.15001
2021-06-25 05:18:00,0.150067
2021-06-25 05:33:00,0.149785
2021-06-25 05:48:00,0.150327
2021-06-25 06:03:00,0.149926
2021-06-25 06:18:00,0.14955
2021-06-25 06:33:00,0.149471
2021-06-25 06:48:00,0.149257
2021-06-25 07:03:00,0.149126
2021-06-25 07:18:00,0.149048
2021-06-25 07:33:00,0.14985
2021-06-25 07:48:00,0.148908
2021-06-25 08:03:00,0.148552
2021-06-25 08:18:00,0.148044
2021-06-25 08:33:00,0.14778
2021-06-25 08:48:00,0.147642
2021-06-25 09:03:00,0.147356
2021-06-25 09:18:00,0.146984
2021-06-25 09:33:00,0.146656
2021-06-25 09:48:00,0.146659
2021-06-25 10:03:00,0.146132
2021-06-25 10:18:00,0.145851
2021-06-25 10:33:00,0.145616
2021-06-25 10:48:00,0.145331
2021-06-25 11:03:00,0.14517
2021-06-25 11:18:00,0.145007
2021-06-25 11:33:00,0.144895
2021-06-25 11:48:00,0.144743
2021-06-25 12:03:00,0.144555
2021-06-25 12:18:00,0.144522
2021-06-25 12:33:00,0.144323
2021-06-25 12:48:00,0.144209
2021-06-25 13:03:00,0.144052
2021-06-25 13:18:00,0.144033
2021-06-25 13:33:00,0.143724
2021-06-25 13:48:00,0.144283
2021-06-25 14:03:00,0.144635
2021-06-25 14:18:00,0.144728
2021-06-25 14:33:00,0.144538
2021-06-25 14:48:00,0.14464
2021-06-25 15:03:00,0.144753
2021-06-25 15:18:00,0.144522
2021-06-25 15:33:00,0.144629
2021-06-25 15:48:00,0.144855
2021-06-25 16:03:00,0.144854
2021-06-25 16:18:00,0.145162
2021-06-25 16:33:00,0.145136
2021-06-25 16:48:00,0.145105
2021-06-25 17:03:00,0.145181
2021-06-25 17:18:00,0.145435
2021-06-25 17:33:00,0.145438
2021-06-25 17:48:00,0.14571
2021-06-25 18:03:00,0.144911
2021-06-25 18:18:00,0.145325
2021-06-25 18:33:00,0.145378
2021-06-25 18:48:00,0.145616
2021-06-25 19:03:00,0.145969
2021-06-25 19:18:00,0.146144
2021-06-25 19:33:00,0.147369
2021-06-25 19:48:00,0.147123
2021-06-25 20:03:00,0.147151
2021-06-25 20:18:00,0.147299
2021-06-25 20:33:00,0.147557
2021-06-25 20:48:00,0.14743
2021-06-25 21:03:00,0.147739
2021-06-25 21:18:00,0.147979
2021-06-25 21:33:00,0.147621
2021-06-25 21:48:00,0.147976
2021-06-25 22:03:00,0.14796
2021-06-25 22:18:00,0.148314
2021-06-25 22:33:00,0.148344
2021-06-25 22:48:00,0.148459
2021-06-25 23:03:00,0.148509
2021-06-25 23:18:00,0.148552
2021-06-25 23:33:00,0.148629
2021-06-25 23:48:00,0.148619
2021-06-26 00:03:00,0.148422
2021-06-26 00:18:00,0.148539
2021-06-26 00:33:00,0.148933
2021-06-26 00:48:00,0.149061
2021-06-26 01:03:00,0.148959
2021-06-26 01:18:00,0.149189
2021-06-26 01:33:00,0.14914
2021-06-26 01:48:00,0.148822
2021-06-26 02:03:00,0.14886
2021-06-26 02:18:00,0.148966
2021-06-26 02:33:00,0.148949
2021-06-26 02:48:00,0.148977
2021-06-26 03:03:00,0.149027
2021-06-26 03:18:00,0.149059
2021-06-26 03:33:00,0.149087
2021-06-26 03:48:00,0.148952
2021-06-26 04:03:00,0.149369
2021-06-26 04:18:00,0.149184
2021-06-26 04:33:00,0.149394
2021-06-26 04:48:00,0.1495
2021-06-26 05:03:00,0.149189
2021-06-26 05:18:00,0.149941
2021-06-26 05:33:00,0.149192
2021-06-26 05:48:00,0.149397
2021-06-26 06:03:00,0.149359
2021-06-26 06:18:00,0.149249
2021-06-26 06:33:00,0.149065
2021-06-26 06:48:00,0.148831
2021-06-26 07:03:00,0.148875
2021-06-26 07:18:00,0.149915
2021-06-26 07:33:00,0.149107
2021-06-26 07:48:00,0.148866
2021-06-26 08:03:00,0.148376
2021-06-26 08:18:00,0.147954
2021-06-26 08:33:00,0.1475
2021-06-26 08:48:00,0.147156
2021-06-26 09:03:00,0.146744
2021-06-26 09:18:00,0.146447
2021-06-26 09:33:00,0.146185
2021-06-26 09:48:00,0.14593
2021-06-26 10:03:00,0.145557
2021-06-26 10:18:00,0.145444
2021-06-26 10:33:00,0.144736
2021-06-26 10:48:00,0.144864
2021-06-26 11:03:00,0.144813
2021-06-26 11:18:00,0.14456
2021-06-26 11:33:00,0.14426
2021-06-26 11:48:00,0.144124
2021-06-26 12:03:00,0.144089
2021-06-26 12:18:00,0.143692
2021-06-26 12:33:00,0.143558
2021-06-26 12:48:00,0.143466
2021-06-26 13:03:00,0.143186
2021-06-26 13:18:00,0.143449
2021-06-26 13:33:00,0.143244
2021-06-26 13:48:00,0.144129
2021-06-26 14:03:00,0.14388
2021-06-26 14:18:00,0.143121
2021-06-26 14:33:00,0.144024
2021-06-26 14:48:00,0.143997
2021-06-26 15:03:00,0.143945
2021-06-26 15:18:00,0.143932
2021-06-26 15:33:00,0.143983
2021-06-26 15:48:00,0.144269
2021-06-26 16:03:00,0.144453
2021-06-26 16:18:00,0.14463
2021-06-26 16:33:00,0.144609
2021-06-26 16:48:00,0.145017
2021-06-26 17:03:00,0.14506
2021-06-26 17:18:00,0.145352
2021-06-26 17:33:00,0.145362
2021-06-26 17:48:00,0.145729
2021-06-26 18:03:00,0.145946
2021-06-26 18:18:00,0.14608
2021-06-26 18:33:00,0.146242
2021-06-26 18:48:00,0.146287
2021-06-26 19:03:00,0.146675
2021-06-26 19:18:00,0.146291
2021-06-26 19:33:00,0.146886
2021-06-26 19:48:00,0.147074
2021-06-26 20:03:00,0.147376
2021-06-26 20:18:00,0.147007
2021-06-26 20:33:00,0.147016
2021-06-26 20:48:00,0.147197
2021-06-26 21:03:00,0.14794
2021-06-26 21:18:00,0.147323
2021-06-26 21:33:00,0.147704
2021-06-26 21:48:00,0.147824
2021-06-26 22:03:00,0.148004
2021-06-26 22:18:00,0.147591
2021-06-26 22:33:00,0.147704
2021-06-26 22:48:00,0.147748
2021-06-26 23:03:00,0.147683
2021-06-26 23:18:00,0.147841
2021-06-26 23:33:00,0.147943
2021-06-26 23:48:00,0.147922
2021-06-27 00:03:00,0.147992
2021-06-27 00:18:00,0.14837
2021-06-27 00:33:00,0.14816
2021-06-27 00:48:00,0.148157
2021-06-27 01:03:00,0.148224
2021-06-27 01:18:00,0.148198
2021-06-27 01:33:00,0.148276
2021-06-27 01:48:00,0.148322
2021-06-27 02:03:00,0.148427
2021-06-27 02:18:00,0.148394
2021-06-27 02:33:00,0.148441
2021-06-27 02:48:00,0.148563
2021-06-27 03:03:00,0.148872
2021-06-27 03:18:00,0.148924
2021-06-27 03:33:00,0.148976
2021-06-27 03:48:00,0.148998
2021-06-27 04:03:00,0.149035
2021-06-27 04:18:00,0.148726
2021-06-27 04:33:00,0.148675
2021-06-27 04:48:00,0.148749
2021-06-27 05:03:00,0.148785
2021-06-27 05:18:00,0.148763
2021-06-27 05:33:00,0.148723
2021-06-27 05:48:00,0.148863
2021-06-27 06:03:00,0.149198
2021-06-27 06:18:00,0.148769
2021-06-27 06:33:00,0.148771
2021-06-27 06:48:00,0.148965
2021-06-27 07:03:00,0.148178
2021-06-27 07:18:00,0.148157
2021-06-27 07:33:00,0.147915
2021-06-27 07:48:00,0.147645
2021-06-27 08:03:00,0.147269
2021-06-27 08:18:00,0.146885
2021-06-27 08:33:00,0.146555
2021-06-27 08:48:00,0.1463
2021-06-27 09:03:00,0.146086
2021-06-27 09:18:00,0.145606
2021-06-27 09:33:00,0.145319
2021-06-27 09:48:00,0.144944
2021-06-27 10:03:00,0.144733
2021-06-27 10:18:00,0.144587
2021-06-27 10:33:00,0.144304
2021-06-27 10:48:00,0.144144
2021-06-27 11:03:00,0.143929
2021-06-27 11:18:00,0.143846
2021-06-27 11:33:00,0.143981
2021-06-27 11:48:00,0.143943
2021-06-27 12:03:00,0.143664
2021-06-27 12:18:00,0.143813
2021-06-27 12:33:00,0.143605
2021-06-27 12:48:00,0.143751
2021-06-27 13:03:00,0.143383
2021-06-27 13:18:00,0.143469
2021-06-27 13:33:00,0.14338
2021-06-27 13:48:00,0.143069
2021-06-27 14:03:00,0.143155
2021-06-27 14:18:00,0.143035
2021-06-27 14:33:00,0.143201
2021-06-27 14:48:00,0.143053
2021-06-27 15:03:00,0.143195
2021-06-27 15:18:00,0.143268
2021-06-27 15:33:00,0.143261
2021-06-27 15:48:00,0.143328
2021-06-27 16:03:00,0.143615
2021-06-27 16:18:00,0.143651
2021-06-27 16:33:00,0.143774
2021-06-27 16:48:00,0.143794
2021-06-27 17:03:00,0.143918
2021-06-27 17:18:00,0.144301
2021-06-27 17:33:00,0.144459
2021-06-27 17:48:00,0.144609
2021-06-27 18:03:00,0.144943
2021-06-27 18:18:00,0.1451
2021-06-27 18:33:00,0.145407
2021-06-27 18:48:00,0.145522
2021-06-27 19:03:00,0.145785
2021-06-27 19:18:00,0.145876
2021-06-27 19:33:00,0.146302
2021-06-27 19:48:00,0.1464
2021-06-27 20:03:00,0.146523
2021-06-27 20:18:00,0.146088
2021-06-27 20:33:00,0.146323
2021-06-27 20:48:00,0.14722
2021-06-27 21:03:00,0.147198
2021-06-27 21:18:00,0.146742
2021-06-27 21:33:00,0.146848
2021-06-27 21:48:00,0.147055
2021-06-27 22:03:00,0.147091
2021-06-27 22:18:00,0.147318
2021-06-27 22:33:00,0.147388
2021-06-27 22:48:00,0.147346
2021-06-27 23:03:00,0.147568
2021-06-27 23:18:00,0.147711
2021-06-27 23:33:00,0.14783
2021-06-27 23:48:00,0.147855
2021-06-28 00:03:00,0.147919
2021-06-28 00:18:00,0.147967
2021-06-28 00:33:00,0.148027
2021-06-28 00:48:00,0.148134
2021-06-28 01:03:00,0.148149
2021-06-28 01:18:00,0.1482
2021-06-28 01:33:00,0.148321
2021-06-28 01:48:00,0.148419
2021-06-28 02:03:00,0.148321
2021-06-28 02:18:00,0.148369
2021-06-28 02:33:00,0.148304
2021-06-28 02:48:00,0.148403
2021-06-28 03:03:00,0.148389
2021-06-28 03:18:00,0.148421
2021-06-28 03:33:00,0.148505
2021-06-28 03:48:00,0.148668
2021-06-28 04:03:00,0.148661
2021-06-28 04:18:00,0.148649
2021-06-28 04:33:00,0.148776
2021-06-28 04:48:00,0.148642
2021-06-28 05:03:00,0.148418
2021-06-28 05:18:00,0.148242
2021-06-28 05:33:00,0.148329
2021-06-28 05:48:00,0.148229
2021-06-28 06:03:00,0.14885
2021-06-28 06:18:00,0.148042
2021-06-28 06:33:00,0.147969
2021-06-28 06:48:00,0.147791
2021-06-28 07:03:00,0.147851
2021-06-28 07:18:00,0.147537
2021-06-28 07:33:00,0.147085
2021-06-28 07:48:00,0.146957
2021-06-28 08:03:00,0.146684
2021-06-28 08:18:00,0.146343
2021-06-28 08:33:00,0.146052
2021-06-28 08:48:00,0.145598
2021-06-28 09:03:00,0.145543
2021-06-28 09:18:00,0.145293
2021-06-28 09:33:00,0.145071
2021-06-28 09:48:00,0.144887
2021-06-28 10:03:00,0.144498
2021-06-28 10:18:00,0.144211
2021-06-28 10:33:00,0.143973
2021-06-28 10:48:00,0.143717
2021-06-28 11:03:00,0.143598
2021-06-28 11:18:00,0.143578
2021-06-28 11:33:00,0.143538
2021-06-28 11:48:00,0.143367
2021-06-28 12:03:00,0.143236
2021-06-28 12:18:00,0.143167
2021-06-28 12:33:00,0.142931
2021-06-28 12:48:00,0.142795
2021-06-28 13:03:00,0.142818
2021-06-28 13:18:00,0.142882
2021-06-28 13:33:00,0.142932
2021-06-28 13:48:00,0.142894
2021-06-28 14:03:00,0.142858
2021-06-28 14:18:00,0.142879
2021-06-28 14:33:00,0.142748
2021-06-28 14:48:00,0.142661
2021-06-28 15:03:00,0.1427
2021-06-28 15:18:00,0.143104
2021-06-28 15:33:00,0.143102
2021-06-28 15:48:00,0.143326
2021-06-28 16:03:00,0.143353
2021-06-28 16:18:00,0.143586
2021-06-28 16:33:00,0.143668
2021-06-28 16:48:00,0.143836
2021-06-28 17:03:00,0.143866
2021-06-28 17:18:00,0.144121
2021-06-28 17:33:00,0.144358
2021-06-28 17:48:00,0.144526
2021-06-28 18:03:00,0.144659
2021-06-28 18:18:00,0.1447
2021-06-28 18:33:00,0.144875
2021-06-28 18:48:00,0.144965
2021-06-28 19:03:00,0.14535
2021-06-28 19:18:00,0.145121
2021-06-28 19:33:00,0.145214
2021-06-28 19:48:00,0.14539
2021-06-28 20:03:00,0.145593
2021-06-28 20:18:00,0.145692
2021-06-28 20:33:00,0.145713
2021-06-28 20:48:00,0.145911
2021-06-28 21:03:00,0.145933
2021-06-28 21:18:00,0.146111
2021-06-28 21:33:00,0.146269
2021-06-28 21:48:00,0.146328
2021-06-28 22:03:00,0.146422
2021-06-28 22:18:00,0.146494
2021-06-28 22:33:00,0.146612
2021-06-28 22:48:00,0.146717
2021-06-28 23:03:00,0.146656
2021-06-28 23:18:00,0.146717
2021-06-28 23:33:00,0.146758
2021-06-28 23:48:00,0.146792
2021-06-29 00:03:00,0.146739
2021-06-29 00:18:00,0.146814
2021-06-29 00:33:00,0.146839
2021-06-29 00:48:00,0.146878
2021-06-29 01:03:00,0.146874
2021-06-29 01:18:00,0.146884
2021-06-29 01:33:00,0.146865
2021-06-29 01:48:00,0.146888
2021-06-29 02:03:00,0.146867
2021-06-29 02:18:00,0.146827
2021-06-29 02:33:00,0.146884
2021-06-29 02:48:00,0.146774
2021-06-29 03:03:00,0.146779
2021-06-29 03:18:00,0.146756
2021-06-29 03:33:00,0.146662
2021-06-29 03:48:00,0.146637
2021-06-29 04:03:00,0.146656
2021-06-29 04:18:00,0.146668
2021-06-29 04:33:00,0.146623
2021-06-29 04:48:00,0.146625
2021-06-29 05:03:00,0.146542
2021-06-29 05:18:00,0.146473
2021-06-29 05:33:00,0.146349
2021-06-29 05:48:00,0.146322
2021-06-29 06:03:00,0.146278
2021-06-29 06:18:00,0.146161
2021-06-29 06:33:00,0.14601
2021-06-29 06:48:00,0.14586
2021-06-29 07:03:00,0.145635
2021-06-29 07:18:00,0.145433
2021-06-29 07:33:00,0.145337
2021-06-29 07:48:00,0.14517
2021-06-29 08:03:00,0.143356
2021-06-29 08:18:00,0.144602
2021-06-29 08:33:00,0.14427
2021-06-29 08:48:00,0.143978
2021-06-29 09:03:00,0.143844
2021-06-29 09:18:00,0.143603
2021-06-29 09:33:00,0.143326
2021-06-29 09:48:00,0.143664
2021-06-29 10:03:00,0.143685
2021-06-29 10:18:00,0.143633
2021-06-29 10:33:00,0.143615
2021-06-29 10:48:00,0.143469
2021-06-29 11:03:00,0.143135
2021-06-29 11:18:00,0.142737
2021-06-29 11:33:00,0.142923
2021-06-29 11:48:00,0.143045
2021-06-29 12:03:00,0.142895
2021-06-29 12:18:00,0.142983
2021-06-29 12:33:00,0.142674
2021-06-29 12:48:00,0.142431
2021-06-29 13:03:00,0.142433
2021-06-29 13:18:00,0.141987
2021-06-29 13:33:00,0.141981
2021-06-29 13:48:00,0.141838
2021-06-29 14:03:00,0.141563
2021-06-29 14:18:00,0.141545
2021-06-29 14:33:00,0.141878
2021-06-29 14:48:00,0.141724
2021-06-29 15:03:00,0.141752
2021-06-29 15:18:00,0.141455
2021-06-29 15:33:00,0.141496
2021-06-29 15:48:00,0.142017
2021-06-29 16:03:00,0.142086
2021-06-29 16:18:00,0.142225
2021-06-29 16:33:00,0.142438
2021-06-29 16:48:00,0.142393
2021-06-29 17:03:00,0.142632
2021-06-29 17:18:00,0.142865
2021-06-29 17:33:00,0.142872
2021-06-29 17:48:00,0.143047
2021-06-29 18:03:00,0.14322
2021-06-29 18:18:00,0.143425
2021-06-29 18:33:00,0.143589
2021-06-29 18:48:00,0.143658
2021-06-29 19:03:00,0.143841
2021-06-29 19:18:00,0.144026
2021-06-29 19:33:00,0.144174
2021-06-29 19:48:00,0.144312
2021-06-29 20:03:00,0.144531
2021-06-29 20:18:00,0.144485
2021-06-29 20:33:00,0.144586
2021-06-29 20:48:00,0.144624
2021-06-29 21:03:00,0.144675
2021-06-29 21:18:00,0.144826
2021-06-29 21:33:00,0.144925
2021-06-29 21:48:00,0.145048
2021-06-29 22:03:00,0.145167
2021-06-29 22:18:00,0.145194
2021-06-29 22:33:00,0.145337
2021-06-29 22:48:00,0.145406
2021-06-29 23:03:00,0.145593
2021-06-29 23:18:00,0.146155
2021-06-29 23:33:00,0.145626
2021-06-29 23:48:00,0.145745
2021-06-30 00:03:00,0.145648
2021-06-30 00:18:00,0.145725
2021-06-30 00:33:00,0.145798
2021-06-30 00:48:00,0.145913
2021-06-30 01:03:00,0.14589
2021-06-30 01:18:00,0.145909
2021-06-30 01:33:00,0.146051
2021-06-30 01:48:00,0.146048
2021-06-30 02:03:00,0.146044
2021-06-30 02:18:00,0.145999
2021-06-30 02:33:00,0.146015
2021-06-30 02:48:00,0.146074
2021-06-30 03:03:00,0.146071
2021-06-30 03:18:00,0.146246
2021-06-30 03:33:00,0.146121
2021-06-30 03:48:00,0.146343
2021-06-30 04:03:00,0.146266
2021-06-30 04:18:00,0.146343
2021-06-30 04:33:00,0.14629
2021-06-30 04:48:00,0.146353
2021-06-30 05:03:00,0.146296
2021-06-30 05:18:00,0.146302
2021-06-30 05:33:00,0.14629
2021-06-30 05:48:00,0.146483
2021-06-30 06:03:00,0.146466
2021-06-30 06:18:00,0.146409
2021-06-30 06:33:00,0.146291
2021-06-30 06:48:00,0.145934
2021-06-30 07:03:00,0.145736
2021-06-30 07:18:00,0.145779
2021-06-30 07:33:00,0.145265
2021-06-30 07:48:00,0.145208
2021-06-30 08:03:00,0.144939
2021-06-30 08:18:00,0.144539
2021-06-30 08:33:00,0.144401
2021-06-30 08:48:00,0.143953
2021-06-30 09:03:00,0.143827
2021-06-30 09:18:00,0.143317
2021-06-30 14:14:00,0.14058
2021-06-30 14:29:00,0.140947
2021-06-30 14:44:00,0.141328
2021-06-30 14:59:00,0.141495
2021-06-30 15:14:00,0.141469
2021-06-30 15:29:00,0.141328
2021-06-30 15:44:00,0.141408
2021-06-30 15:59:00,0.141329
2021-06-30 16:14:00,0.141473
2021-06-30 16:29:00,0.141685
2021-06-30 16:44:00,0.141834
2021-06-30 16:59:00,0.142169
2021-06-30 17:14:00,0.14231
2021-06-30 17:29:00,0.142343
2021-06-30 17:44:00,0.142761
2021-06-30 17:59:00,0.14281
2021-06-30 18:14:00,0.143226
2021-06-30 18:29:00,0.143321
2021-06-30 18:44:00,0.143543
2021-06-30 18:59:00,0.143699
2021-06-30 19:14:00,0.14374
2021-06-30 19:29:00,0.143978
2021-06-30 19:44:00,0.143987
2021-06-30 19:59:00,0.144092
2021-06-30 20:14:00,0.144349
2021-06-30 20:29:00,0.144486
2021-06-30 20:44:00,0.144612
2021-06-30 20:59:00,0.144605
2021-06-30 21:14:00,0.144672
2021-06-30 21:29:00,0.144912
2021-06-30 21:44:00,0.145229
2021-06-30 21:59:00,0.145557
2021-06-30 22:14:00,0.145697
2021-06-30 22:29:00,0.145751
2021-06-30 22:44:00,0.145973
2021-06-30 22:59:00,0.146018
2021-06-30 23:14:00,0.146136
2021-06-30 23:29:00,0.14624
2021-06-30 23:44:00,0.1464
2021-06-30 23:59:00,0.146502
2021-07-01 00:14:00,0.146593
2021-07-01 00:29:00,0.146668
2021-07-01 00:44:00,0.146712
2021-07-01 00:59:00,0.146813
2021-07-01 01:14:00,0.146798
2021-07-01 01:29:00,0.146986
2021-07-01 01:44:00,0.147027
2021-07-01 01:59:00,0.147019
2021-07-01 02:14:00,0.147038
2021-07-01 02:29:00,0.147154
2021-07-01 02:44:00,0.147153
2021-07-01 02:59:00,0.147194
2021-07-01 03:14:00,0.147499
2021-07-01 03:29:00,0.147519
2021-07-01 03:44:00,0.147607
2021-07-01 03:59:00,0.147572
2021-07-01 04:14:00,0.147684
2021-07-01 04:29:00,0.147736
2021-07-01 04:44:00,0.147667
2021-07-01 04:59:00,0.147752
2021-07-01 05:14:00,0.14781
2021-07-01 05:29:00,0.148283
2021-07-01 05:44:00,0.147971
2021-07-01 05:59:00,0.147741
2021-07-01 06:14:00,0.147564
2021-07-01 06:29:00,0.147537
2021-07-01 06:44:00,0.147472
2021-07-01 06:59:00,0.146829
2021-07-01 07:14:00,0.146974
2021-07-01 07:29:00,0.1465
2021-07-01 07:44:00,0.146415
2021-07-01 07:59:00,0.146066
2021-07-01 08:14:00,0.145829
2021-07-01 08:29:00,0.145323
2021-07-01 08:44:00,0.144983
2021-07-01 08:59:00,0.144544
2021-07-01 09:14:00,0.144268
2021-07-01 09:29:00,0.143903
2021-07-01 09:44:00,0.143647
2021-07-01 09:59:00,0.143313
2021-07-01 10:14:00,0.143376
2021-07-01 10:29:00,0.14354
2021-07-01 10:44:00,0.143394
2021-07-01 10:59:00,0.142972
